,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value(£),Wage(£),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height(cm.),Weight(lbs.),Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause(£),DefensiveAwareness,Year_Joined
4665,229556,19 Allano,23,https://cdn.sofifa.com/players/229/556/19_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,72,78,Bursaspor,https://cdn.sofifa.com/teams/742/light_30.png,4300000.0,15000.0,1782,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,SUB,7.0,2017-07-01,None,2020.0,182.88,161,66.0,66.0,53.0,70.0,45.0,81.0,59.0,49.0,64.0,77.0,78.0,79.0,77.0,68.0,59.0,63.0,55.0,70.0,61.0,55.0,55.0,47.0,64.0,67.0,54.0,68.0,45.0,47.0,50.0,8.0,14.0,9.0,13.0,14.0,LM,72.0,9400000.0,46.91704501232326,2017
4666,240953,N. Tenaglia,23,https://cdn.sofifa.com/players/240/953/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,71,77,Club Atlético Talleres,https://cdn.sofifa.com/teams/112670/light_30.png,2900000.0,9000.0,1781,Right,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,RB,14.0,2017-06-01,None,2021.0,182.88,157,65.0,37.0,61.0,69.0,39.0,71.0,35.0,40.0,54.0,69.0,75.0,79.0,69.0,69.0,73.0,47.0,67.0,71.0,69.0,51.0,81.0,71.0,63.0,61.0,40.0,69.0,None,71.0,71.0,12.0,7.0,9.0,8.0,8.0,RB,72.0,4900000.0,69.0,2017
4667,186161,G. Sunu,28,https://cdn.sofifa.com/players/186/161/20_60.png,Togo,https://cdn.sofifa.com/flags/tg.png,71,71,La Berrichonne de Châteauroux,https://cdn.sofifa.com/teams/212/light_30.png,2400000.0,5000.0,1781,Right,1.0,4.0,3.0,Medium/ Medium,Stocky (170-185),No,SUB,18.0,2020-01-09,None,2022.0,182.88,176,72.0,72.0,62.0,70.0,62.0,74.0,62.0,53.0,64.0,73.0,67.0,74.0,76.0,65.0,68.0,77.0,53.0,64.0,73.0,68.0,60.0,36.0,71.0,68.0,74.0,64.0,None,27.0,22.0,11.0,16.0,8.0,8.0,6.0,LM,71.0,4200000.0,25.0,2020
4668,219900,19 J. Dall'Oglio,26,https://cdn.sofifa.com/players/219/900/19_60.png,Italy,https://cdn.sofifa.com/flags/it.png,65,66,Brescia,https://cdn.sofifa.com/teams/190/light_30.png,625000.0,2000.0,1781,Right,1.0,4.0,3.0,Medium/ High,Normal (170-185),No,SUB,14.0,2015-07-13,None,2023.0,182.88,170,63.0,42.0,62.0,70.0,46.0,64.0,58.0,59.0,65.0,68.0,77.0,73.0,59.0,63.0,68.0,67.0,59.0,61.0,66.0,65.0,61.0,62.0,59.0,59.0,55.0,63.0,60.0,63.0,60.0,7.0,11.0,14.0,8.0,7.0,RM,64.0,1000000.0,46.91704501232326,2015
4669,248812,Y. Ackah,20,https://cdn.sofifa.com/players/248/812/20_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,70,77,Boavista FC,https://cdn.sofifa.com/teams/1898/light_30.png,2300000.0,3000.0,1781,Right,1.0,3.0,3.0,Medium/ High,Normal (170-),No,LCM,88.0,2018-07-01,None,2023.0,170.18,143,47.0,39.0,51.0,65.0,44.0,64.0,42.0,41.0,61.0,71.0,71.0,69.0,73.0,73.0,86.0,63.0,80.0,82.0,39.0,43.0,90.0,72.0,56.0,57.0,51.0,71.0,None,74.0,69.0,7.0,5.0,6.0,15.0,5.0,CDM,71.0,5300000.0,70.0,2018
4670,219518,P. Becker,26,https://cdn.sofifa.com/players/219/518/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,65,66,Club Atlético Aldosivi,https://cdn.sofifa.com/teams/111707/light_30.png,625000.0,3000.0,1781,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,RES,32.0,2020-01-21,None,2021.0,172.72,159,62.0,49.0,50.0,68.0,34.0,65.0,68.0,69.0,68.0,68.0,79.0,79.0,77.0,64.0,77.0,69.0,78.0,46.0,64.0,67.0,59.0,56.0,63.0,68.0,55.0,55.0,None,48.0,39.0,10.0,7.0,13.0,10.0,7.0,CAM,68.0,953000.0,45.0,2020
4671,206534,P. Bamford,25,https://cdn.sofifa.com/players/206/534/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,72,75,Leeds United,https://cdn.sofifa.com/teams/8/light_30.png,4000000.0,43000.0,1781,Left,1.0,3.0,3.0,High/ High,Normal (185+),Yes,ST,9.0,2018-07-31,None,2022.0,185.42000000000002,157,58.0,70.0,67.0,68.0,64.0,68.0,66.0,59.0,60.0,74.0,70.0,72.0,69.0,69.0,63.0,72.0,64.0,81.0,69.0,62.0,58.0,46.0,78.0,62.0,71.0,70.0,None,23.0,18.0,9.0,7.0,11.0,6.0,16.0,ST,73.0,7900000.0,31.0,2018
4672,208549,A. Rose,29,https://cdn.sofifa.com/players/208/549/20_60.png,Australia,https://cdn.sofifa.com/flags/au.png,66,66,Vancouver Whitecaps FC,https://cdn.sofifa.com/teams/101112/light_30.png,550000.0,3000.0,1781,Right,1.0,4.0,2.0,Medium/ High,Lean (185+),Yes,SUB,15.0,2019-02-13,None,2020.0,187.96,172,48.0,50.0,71.0,64.0,51.0,58.0,44.0,48.0,62.0,65.0,59.0,73.0,61.0,68.0,62.0,71.0,72.0,84.0,74.0,64.0,73.0,62.0,59.0,56.0,57.0,61.0,None,62.0,57.0,15.0,8.0,10.0,8.0,7.0,CB,66.0,798000.0,58.0,2019
4673,204250,M. Trotta,26,https://cdn.sofifa.com/players/204/250/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,71,72,Ascoli,https://cdn.sofifa.com/teams/1847/light_30.png,2800000.0,4000.0,1781,Left,1.0,3.0,3.0,Medium/ Low,Normal (185+),No,SUB,18.0,2020-05-05,Frosinone,2020.0,187.96,187,64.0,69.0,77.0,58.0,66.0,65.0,49.0,69.0,43.0,70.0,65.0,62.0,65.0,72.0,59.0,76.0,76.0,55.0,74.0,63.0,59.0,36.0,75.0,62.0,78.0,75.0,None,32.0,31.0,11.0,15.0,10.0,9.0,16.0,ST,71.0,1400000.0,50.0,2020
4674,240046,João Victor,25,https://cdn.sofifa.com/players/240/046/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,76,VfL Wolfsburg,https://cdn.sofifa.com/teams/175/light_30.png,8000000.0,40000.0,1781,Right,1.0,5.0,4.0,Medium/ Medium,Lean (170-185),No,SUB,40.0,2019-07-01,None,2023.0,177.8,159,68.0,76.0,54.0,72.0,58.0,77.0,69.0,34.0,64.0,76.0,87.0,85.0,80.0,70.0,74.0,73.0,34.0,77.0,61.0,68.0,35.0,33.0,76.0,69.0,70.0,72.0,None,30.0,28.0,8.0,13.0,13.0,11.0,14.0,RM,76.0,14200000.0,24.0,2019
4675,184587,T. Kupisz,29,https://cdn.sofifa.com/players/184/587/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,65,65,Trapani,https://cdn.sofifa.com/teams/112410/light_30.png,525000.0,1000.0,1781,Right,1.0,2.0,3.0,High/ Medium,Normal (170-185),No,RES,23.0,2019-07-13,None,2022.0,180.34,168,66.0,45.0,54.0,64.0,52.0,63.0,60.0,59.0,61.0,65.0,76.0,76.0,76.0,64.0,71.0,65.0,61.0,78.0,71.0,63.0,66.0,32.0,64.0,50.0,55.0,65.0,None,57.0,61.0,8.0,10.0,14.0,14.0,11.0,RM,65.0,814000.0,49.0,2019
4676,229500,Jaquité,23,https://cdn.sofifa.com/players/229/500/20_60.png,Guinea Bissau,https://cdn.sofifa.com/flags/gw.png,69,77,CD Tondela,https://cdn.sofifa.com/teams/112516/light_30.png,1400000.0,3000.0,1781,Right,1.0,2.0,2.0,Medium/ High,Lean (170-185),No,CDM,5.0,2015-07-08,None,2022.0,172.72,143,48.0,32.0,56.0,67.0,34.0,64.0,47.0,46.0,60.0,67.0,74.0,72.0,78.0,70.0,84.0,61.0,85.0,85.0,46.0,54.0,83.0,70.0,43.0,49.0,46.0,55.0,None,72.0,67.0,12.0,10.0,10.0,6.0,11.0,RB,71.0,3200000.0,72.0,2015
4677,190324,C. Kabasele,28,https://cdn.sofifa.com/players/190/324/20_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,78,79,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,10000000.0,61000.0,1781,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),Yes,RCB,27.0,2016-07-01,None,2021.0,187.96,185,47.0,49.0,78.0,66.0,52.0,59.0,34.0,27.0,57.0,66.0,64.0,74.0,57.0,73.0,57.0,57.0,83.0,68.0,80.0,44.0,78.0,76.0,50.0,36.0,53.0,64.0,None,77.0,80.0,14.0,11.0,6.0,14.0,16.0,CB,78.0,19800000.0,78.0,2016
4678,16619,12 I. Córdoba,34,https://cdn.sofifa.com/players/016/619/12_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,78,78,Inter,https://cdn.sofifa.com/teams/44/light_30.png,1200000.0,30000.0,1781,Right,3.0,3.0,2.0,Low/ High,Normal (170-185),No,RES,2.0,2000-01-01,None,2012.0,172.72,161,50.0,35.0,73.0,62.0,59.0,31.0,22.0,21.0,62.0,55.0,84.0,83.0,64.0,76.0,85.0,67.0,93.0,34.0,67.0,51.0,79.0,85.0,35.0,45.0,69.0,60.0,85.0,82.0,79.0,7.0,9.0,13.0,14.0,5.0,CB,77.0,1400000.0,46.91704501232326,2000
4679,241907,D. Rossi,21,https://cdn.sofifa.com/players/241/907/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,74,83,Los Angeles FC,https://cdn.sofifa.com/teams/112996/light_30.png,8500000.0,7000.0,1781,Right,1.0,4.0,4.0,High/ Low,Normal (170-),Yes,ST,9.0,2017-12-14,None,2020.0,170.18,150,62.0,75.0,44.0,72.0,69.0,75.0,70.0,34.0,57.0,74.0,83.0,83.0,83.0,71.0,84.0,75.0,58.0,77.0,50.0,67.0,45.0,21.0,74.0,71.0,57.0,72.0,None,18.0,28.0,11.0,14.0,15.0,14.0,13.0,LW,75.0,14500000.0,37.0,2017
4680,253574,C. Melgar,25,https://cdn.sofifa.com/players/253/574/20_60.png,Bolivia,https://cdn.sofifa.com/flags/bo.png,67,70,Jorge Wilstermann,https://cdn.sofifa.com/teams/110974/light_30.png,950000.0,500.0,1781,Right,1.0,3.0,2.0,High/ Medium,Normal (170-),No,SUB,8.0,2019-01-01,None,2023.0,170.18,152,67.0,59.0,57.0,59.0,66.0,70.0,58.0,61.0,70.0,67.0,70.0,71.0,71.0,65.0,71.0,65.0,45.0,69.0,61.0,70.0,45.0,57.0,64.0,70.0,59.0,68.0,None,45.0,48.0,5.0,12.0,13.0,10.0,6.0,RM,69.0,2100000.0,55.0,2019
4681,225998,A. McEneff,23,https://cdn.sofifa.com/players/225/998/20_60.png,Northern Ireland,https://cdn.sofifa.com/flags/gb-nir.png,64,69,Shamrock Rovers,https://cdn.sofifa.com/teams/306/light_30.png,600000.0,850.0,1781,Right,1.0,3.0,2.0,High/ High,Normal (170-185),No,RCM,10.0,2018-12-01,None,2020.0,175.26,154,54.0,56.0,50.0,65.0,55.0,63.0,58.0,55.0,63.0,64.0,72.0,68.0,73.0,59.0,80.0,65.0,58.0,80.0,64.0,59.0,57.0,54.0,58.0,63.0,73.0,67.0,None,59.0,55.0,7.0,10.0,10.0,8.0,11.0,CAM,65.0,975000.0,55.0,2018
4682,224794,Murilo Henrique,24,https://cdn.sofifa.com/players/224/794/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,68,71,Jeonbuk Hyundai Motors,https://cdn.sofifa.com/teams/1477/light_30.png,1100000.0,4000.0,1781,Right,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,10.0,2020-02-02,None,2024.0,177.8,168,61.0,59.0,59.0,67.0,50.0,73.0,57.0,51.0,61.0,71.0,80.0,83.0,78.0,61.0,71.0,66.0,57.0,70.0,68.0,53.0,59.0,43.0,61.0,52.0,62.0,49.0,None,52.0,56.0,10.0,15.0,13.0,13.0,16.0,RM,69.0,1500000.0,33.0,2020
4683,233493,J. Sánchez,21,https://cdn.sofifa.com/players/233/493/20_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,72,78,Club América,https://cdn.sofifa.com/teams/1879/light_30.png,3800000.0,23000.0,1781,Right,1.0,3.0,2.0,High/ High,Normal (170-185),Yes,SUB,3.0,2018-07-01,None,2022.0,175.26,157,72.0,38.0,63.0,68.0,33.0,66.0,54.0,36.0,54.0,68.0,81.0,83.0,76.0,60.0,75.0,65.0,68.0,79.0,66.0,39.0,50.0,66.0,45.0,60.0,54.0,53.0,None,70.0,70.0,10.0,10.0,12.0,12.0,7.0,LB,73.0,7200000.0,71.0,2018
4684,247103,D. Hancko,21,https://cdn.sofifa.com/players/247/103/20_60.png,Slovakia,https://cdn.sofifa.com/flags/sk.png,69,81,Sparta Praha,https://cdn.sofifa.com/teams/267/light_30.png,1700000.0,500.0,1781,Left,1.0,3.0,2.0,High/ Medium,Lean (185+),No,SUB,33.0,2019-08-03,None,2023.0,187.96,172,67.0,43.0,69.0,67.0,42.0,62.0,47.0,62.0,63.0,65.0,74.0,73.0,61.0,69.0,49.0,58.0,63.0,79.0,71.0,51.0,59.0,67.0,55.0,54.0,52.0,60.0,None,73.0,70.0,14.0,12.0,6.0,7.0,14.0,LB,72.0,4099999.9999999995,63.0,2019
4685,233411,C. Adjapong,21,https://cdn.sofifa.com/players/233/411/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,69,79,Hellas Verona,https://cdn.sofifa.com/teams/206/light_30.png,1700000.0,6000.0,1781,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,98.0,2020-05-05,Sassuolo,2020.0,180.34,163,70.0,51.0,64.0,69.0,40.0,75.0,44.0,39.0,65.0,74.0,73.0,63.0,69.0,72.0,66.0,50.0,64.0,54.0,55.0,52.0,71.0,70.0,72.0,60.0,42.0,70.0,None,71.0,72.0,13.0,9.0,10.0,5.0,8.0,LM,71.0,1400000.0,69.0,2020
4686,230888,A. O'Neill,20,https://cdn.sofifa.com/players/230/888/20_60.png,Australia,https://cdn.sofifa.com/flags/au.png,66,73,Brisbane Roar,https://cdn.sofifa.com/teams/111395/light_30.png,900000.0,2000.0,1781,Right,1.0,3.0,3.0,High/ High,Normal (170-185),Yes,LCM,12.0,2020-05-05,Burnley,2020.0,177.8,154,53.0,64.0,45.0,67.0,52.0,63.0,58.0,42.0,67.0,68.0,74.0,75.0,78.0,60.0,72.0,61.0,72.0,74.0,59.0,70.0,56.0,61.0,59.0,60.0,49.0,68.0,None,58.0,52.0,10.0,15.0,7.0,12.0,9.0,CAM,67.0,1400000.0,59.0,2020
4687,228742,S. Gamarra,22,https://cdn.sofifa.com/players/228/742/20_60.png,Bolivia,https://cdn.sofifa.com/flags/bo.png,64,72,Oriente Petrolero,https://cdn.sofifa.com/teams/110970/light_30.png,650000.0,500.0,1781,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,SUB,16.0,2019-11-20,None,2024.0,177.8,159,52.0,44.0,67.0,65.0,51.0,66.0,59.0,52.0,62.0,62.0,75.0,64.0,67.0,62.0,72.0,70.0,75.0,62.0,62.0,52.0,60.0,66.0,58.0,68.0,60.0,59.0,None,60.0,65.0,8.0,14.0,8.0,8.0,7.0,CM,65.0,1500000.0,58.0,2019
4688,237640,N. Bajrami,20,https://cdn.sofifa.com/players/237/640/20_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,66,80,Empoli,https://cdn.sofifa.com/teams/1746/light_30.png,1400000.0,1000.0,1780,Right,1.0,4.0,3.0,Medium/ Medium,Lean (170-185),No,SUB,11.0,2017-02-01,None,2020.0,177.8,150,58.0,56.0,48.0,72.0,51.0,66.0,60.0,47.0,68.0,66.0,73.0,73.0,71.0,64.0,69.0,72.0,63.0,69.0,61.0,51.0,66.0,56.0,64.0,65.0,47.0,66.0,None,59.0,61.0,14.0,6.0,10.0,7.0,9.0,CAM,68.0,3100000.0,58.0,2017
4689,213302,I. Tajouri-Shradi,25,https://cdn.sofifa.com/players/213/302/20_60.png,Libya,https://cdn.sofifa.com/flags/ly.png,71,72,New York City FC,https://cdn.sofifa.com/teams/112828/light_30.png,2800000.0,6000.0,1780,Left,1.0,4.0,3.0,High/ Medium,Normal (170-),No,SUB,29.0,2018-02-07,None,2021.0,170.18,152,65.0,71.0,45.0,66.0,62.0,73.0,71.0,66.0,57.0,74.0,86.0,79.0,88.0,59.0,88.0,75.0,70.0,61.0,57.0,69.0,32.0,26.0,66.0,63.0,57.0,64.0,None,32.0,32.0,15.0,12.0,11.0,9.0,14.0,RW,71.0,4400000.0,29.0,2018
4690,245054,Lee Dong Kyung,22,https://cdn.sofifa.com/players/245/054/20_60.png,Korea Republic,https://cdn.sofifa.com/flags/kr.png,67,75,Ulsan Hyundai FC,https://cdn.sofifa.com/teams/1473/light_30.png,1100000.0,3000.0,1780,Left,1.0,5.0,2.0,Medium/ Medium,Normal (170-185),No,RES,14.0,2018-07-31,None,2022.0,175.26,150,64.0,55.0,46.0,70.0,41.0,65.0,53.0,67.0,65.0,67.0,69.0,74.0,66.0,66.0,76.0,65.0,61.0,72.0,60.0,66.0,64.0,58.0,62.0,64.0,47.0,63.0,None,58.0,55.0,7.0,9.0,14.0,9.0,5.0,CAM,68.0,1700000.0,60.0,2018
4691,234033,Borja Lasso,25,https://cdn.sofifa.com/players/234/033/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,74,CD Tenerife,https://cdn.sofifa.com/teams/260/light_30.png,3000000.0,7000.0,1780,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,SUB,8.0,2019-01-11,None,2021.0,177.8,154,70.0,69.0,60.0,71.0,52.0,74.0,63.0,64.0,69.0,70.0,69.0,64.0,70.0,65.0,51.0,74.0,57.0,64.0,66.0,69.0,75.0,35.0,69.0,73.0,67.0,74.0,None,35.0,24.0,9.0,11.0,5.0,12.0,12.0,CAM,72.0,5000000.0,42.0,2019
4692,179665,A. Pilkington,31,https://cdn.sofifa.com/players/179/665/20_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,68,68,Wigan Athletic,https://cdn.sofifa.com/teams/1917/light_30.png,775000.0,7000.0,1780,Right,1.0,4.0,3.0,High/ Medium,Normal (170-185),No,SUB,7.0,2019-01-10,None,2020.0,180.34,179,71.0,68.0,60.0,65.0,67.0,69.0,72.0,73.0,65.0,69.0,64.0,62.0,67.0,67.0,64.0,74.0,58.0,56.0,71.0,71.0,70.0,49.0,68.0,70.0,65.0,67.0,None,22.0,18.0,13.0,14.0,13.0,15.0,13.0,RM,68.0,1500000.0,17.0,2019
4693,250918,S. Bakari,24,https://cdn.sofifa.com/players/250/918/20_60.png,Comoros,https://cdn.sofifa.com/flags/km.png,64,67,RKC Waalwijk,https://cdn.sofifa.com/teams/1905/light_30.png,500000.0,2000.0,1780,Right,1.0,4.0,3.0,High/ Medium,Normal (170-185),No,SUB,28.0,2017-07-01,None,2020.0,177.8,148,60.0,55.0,59.0,65.0,57.0,69.0,58.0,45.0,48.0,66.0,83.0,81.0,77.0,59.0,74.0,63.0,60.0,68.0,68.0,48.0,71.0,64.0,55.0,57.0,52.0,59.0,None,60.0,59.0,12.0,13.0,10.0,9.0,7.0,LB,66.0,763000.0,48.0,2017
4694,190854,P. Pekarík,32,https://cdn.sofifa.com/players/190/854/20_60.png,Slovakia,https://cdn.sofifa.com/flags/sk.png,73,73,Hertha BSC,https://cdn.sofifa.com/teams/166/light_30.png,2500000.0,20000.0,1780,Right,2.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,2.0,2012-08-31,None,2020.0,177.8,161,73.0,29.0,44.0,72.0,35.0,72.0,67.0,39.0,63.0,74.0,65.0,63.0,73.0,75.0,75.0,56.0,63.0,65.0,62.0,30.0,65.0,74.0,54.0,49.0,49.0,73.0,None,77.0,81.0,12.0,12.0,15.0,9.0,10.0,RB,73.0,4300000.0,78.0,2012
4695,239945,F. Beltrán,21,https://cdn.sofifa.com/players/239/945/20_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,66,76,Guadalajara,https://cdn.sofifa.com/teams/1880/light_30.png,1000000.0,8000.0,1780,Right,1.0,4.0,3.0,Medium/ Medium,Lean (170-),No,RDM,26.0,2015-07-01,None,2022.0,165.1,141,53.0,51.0,50.0,70.0,52.0,65.0,58.0,53.0,66.0,70.0,69.0,73.0,77.0,63.0,91.0,62.0,51.0,63.0,66.0,60.0,57.0,58.0,53.0,67.0,56.0,70.0,None,59.0,55.0,10.0,13.0,8.0,10.0,10.0,CAM,67.0,1900000.0,61.0,2015
4696,223344,Wei Shihao,24,https://cdn.sofifa.com/players/223/344/20_60.png,China PR,https://cdn.sofifa.com/flags/cn.png,68,71,Guangzhou Evergrande Taobao FC,https://cdn.sofifa.com/teams/111839/light_30.png,1100000.0,9000.0,1780,Right,1.0,3.0,3.0,High/ Low,Lean (170-185),No,RES,25.0,2020-05-05,None,2028.0,177.8,143,64.0,68.0,67.0,65.0,61.0,73.0,67.0,68.0,58.0,63.0,80.0,78.0,77.0,67.0,63.0,72.0,62.0,74.0,57.0,70.0,57.0,35.0,59.0,68.0,58.0,68.0,None,25.0,32.0,10.0,14.0,13.0,8.0,10.0,RM,70.0,1800000.0,37.0,2020
4697,232148,D. Sallói,22,https://cdn.sofifa.com/players/232/148/20_60.png,Hungary,https://cdn.sofifa.com/flags/hu.png,69,76,Sporting Kansas City,https://cdn.sofifa.com/teams/696/light_30.png,1500000.0,4000.0,1780,Right,1.0,3.0,3.0,High/ Medium,Lean (185+),Yes,SUB,20.0,2016-01-13,None,2020.0,185.42000000000002,150,62.0,70.0,60.0,67.0,65.0,69.0,69.0,55.0,63.0,72.0,74.0,75.0,70.0,70.0,67.0,73.0,58.0,70.0,62.0,69.0,68.0,27.0,68.0,60.0,69.0,63.0,None,40.0,28.0,11.0,6.0,6.0,8.0,9.0,ST,71.0,2600000.0,40.0,2016
4698,177137,Nuno Coelho,31,https://cdn.sofifa.com/players/177/137/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,73,73,Os Belenenses,https://cdn.sofifa.com/teams/1889/light_30.png,3000000.0,6000.0,1780,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,CB,66.0,2018-07-25,None,2021.0,182.88,152,55.0,33.0,65.0,76.0,43.0,63.0,47.0,39.0,73.0,72.0,60.0,50.0,64.0,68.0,67.0,58.0,81.0,71.0,68.0,52.0,78.0,75.0,47.0,55.0,46.0,69.0,None,76.0,71.0,8.0,14.0,12.0,14.0,7.0,CB,73.0,6300000.0,72.0,2018
4699,219841,J. Figal,25,https://cdn.sofifa.com/players/219/841/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,74,80,Independiente,https://cdn.sofifa.com/teams/110093/light_30.png,7000000.0,15000.0,1780,Right,1.0,3.0,3.0,High/ High,Normal (170-185),Yes,RB,4.0,2014-07-01,None,2022.0,180.34,141,57.0,42.0,72.0,75.0,28.0,69.0,44.0,30.0,71.0,73.0,69.0,70.0,69.0,74.0,64.0,61.0,77.0,77.0,73.0,45.0,75.0,71.0,35.0,57.0,37.0,73.0,None,74.0,71.0,7.0,11.0,7.0,16.0,9.0,CB,73.0,11200000.0,70.0,2014
4700,178087,Bueno,31,https://cdn.sofifa.com/players/178/087/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,71,Boavista FC,https://cdn.sofifa.com/teams/1898/light_30.png,2100000.0,5000.0,1780,Right,1.0,3.0,3.0,Medium/ Low,Lean (170-185),No,SUB,14.0,2019-01-31,None,2020.0,177.8,148,67.0,70.0,65.0,72.0,75.0,73.0,80.0,71.0,61.0,74.0,64.0,54.0,70.0,70.0,74.0,77.0,53.0,34.0,57.0,74.0,36.0,45.0,68.0,71.0,68.0,71.0,None,31.0,34.0,8.0,16.0,7.0,11.0,9.0,CAM,71.0,4400000.0,41.0,2019
4701,202271,A. Gogia,27,https://cdn.sofifa.com/players/202/271/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,70,70,1. FC Union Berlin,https://cdn.sofifa.com/teams/1831/light_30.png,1900000.0,22000.0,1780,Right,1.0,4.0,4.0,Medium/ Medium,Normal (170-185),No,SUB,11.0,2017-07-02,None,2021.0,177.8,161,66.0,68.0,41.0,67.0,67.0,73.0,76.0,65.0,56.0,75.0,77.0,70.0,87.0,65.0,86.0,70.0,70.0,73.0,58.0,73.0,45.0,28.0,67.0,63.0,60.0,66.0,None,22.0,23.0,10.0,9.0,12.0,11.0,16.0,RW,70.0,3400000.0,31.0,2017
4702,203249,J. Valencia,24,https://cdn.sofifa.com/players/203/249/20_60.png,Ecuador,https://cdn.sofifa.com/flags/ec.png,69,72,Brentford,https://cdn.sofifa.com/teams/1925/light_30.png,1300000.0,19000.0,1780,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-),No,SUB,16.0,2019-07-31,None,2023.0,165.1,134,63.0,62.0,42.0,67.0,40.0,70.0,61.0,47.0,55.0,69.0,82.0,84.0,91.0,67.0,92.0,58.0,77.0,78.0,55.0,54.0,54.0,46.0,67.0,65.0,48.0,61.0,None,44.0,39.0,14.0,13.0,9.0,15.0,13.0,RM,71.0,2600000.0,39.0,2019
4703,225715,S. Živec,28,https://cdn.sofifa.com/players/225/715/20_60.png,Slovenia,https://cdn.sofifa.com/flags/si.png,69,69,Zagłębie Lubin,https://cdn.sofifa.com/teams/110749/light_30.png,1100000.0,4000.0,1780,Left,1.0,4.0,4.0,High/ Medium,Normal (170-185),No,RM,7.0,2019-07-01,None,2022.0,177.8,154,64.0,70.0,59.0,65.0,50.0,71.0,69.0,62.0,63.0,71.0,69.0,79.0,83.0,49.0,81.0,65.0,75.0,88.0,58.0,68.0,43.0,32.0,64.0,64.0,59.0,67.0,None,33.0,31.0,8.0,8.0,13.0,13.0,10.0,RM,69.0,1500000.0,43.0,2019
4704,216482,B. Pelé,27,https://cdn.sofifa.com/players/216/482/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,72,72,En Avant de Guingamp,https://cdn.sofifa.com/teams/62/light_30.png,3300000.0,7000.0,1780,Left,1.0,3.0,3.0,Medium/ Medium,Normal (170-),No,RW,22.0,2019-07-01,None,2021.0,170.18,143,72.0,66.0,49.0,72.0,48.0,72.0,77.0,69.0,67.0,70.0,73.0,84.0,84.0,66.0,86.0,64.0,49.0,64.0,49.0,60.0,31.0,36.0,68.0,72.0,69.0,59.0,None,33.0,29.0,7.0,11.0,8.0,16.0,12.0,LM,72.0,5900000.0,47.0,2019
