,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value(£),Wage(£),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height(cm.),Weight(lbs.),Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause(£),DefensiveAwareness,Year_Joined
2851,236695,Luis Muñoz,24,https://cdn.sofifa.com/players/236/695/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,78,Málaga CF,https://cdn.sofifa.com/teams/573/30.png,3700000.0,6000.0,1881,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,LCM,8.0,2020-10-01,None,2022.0,182,167.58,41.0,65.0,66.0,75.0,50.0,67.0,35.0,40.0,71.0,69.0,68.0,65.0,54.0,68.0,66.0,78.0,63.0,76.0,76.0,72.0,67.0,69.0,69.0,69.0,73.0,54.0,None,74.0,73.0,14.0,9.0,14.0,9.0,11.0,CM,73.0,6700000.0,65.0,2020
2852,198599,M. Linnes,29,https://cdn.sofifa.com/players/198/599/22_60.png,Norway,https://cdn.sofifa.com/flags/no.png,72,72,Molde FK,https://cdn.sofifa.com/teams/417/30.png,2100000.0,6000.0,1881,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,RB,21.0,2021-08-17,None,2025.0,177,158.76,64.0,57.0,54.0,68.0,47.0,72.0,65.0,38.0,62.0,73.0,85.0,86.0,79.0,68.0,79.0,60.0,67.0,81.0,58.0,59.0,62.0,70.0,66.0,63.0,41.0,64.0,None,68.0,66.0,13.0,10.0,6.0,11.0,16.0,RB,72.0,2700000.0,67.0,2021
2853,188038,O. Čelůstka,32,https://cdn.sofifa.com/players/188/038/22_60.png,Czech Republic,https://cdn.sofifa.com/flags/cz.png,75,75,AC Sparta Praha,https://cdn.sofifa.com/teams/267/30.png,3600000.0,1000.0,1881,Right,1.0,3.0,3.0,Medium/ Medium,Normal (185+),Yes,SUB,3.0,2020-08-04,None,2023.0,186,176.4,69.0,48.0,75.0,70.0,46.0,63.0,62.0,50.0,69.0,68.0,59.0,62.0,60.0,71.0,61.0,59.0,79.0,70.0,84.0,58.0,77.0,76.0,64.0,57.0,40.0,71.0,None,75.0,75.0,8.0,13.0,14.0,15.0,8.0,CB,75.0,7900000.0,76.0,2020
2854,232081,R. Laryea,26,https://cdn.sofifa.com/players/232/081/22_60.png,Canada,https://cdn.sofifa.com/flags/ca.png,71,73,Toronto FC,https://cdn.sofifa.com/teams/111651/30.png,2100000.0,5000.0,1881,Right,1.0,3.0,4.0,High/ Medium,Normal (170-185),No,SUB,22.0,2019-03-21,None,2021.0,175,154.35,65.0,60.0,46.0,69.0,38.0,71.0,58.0,49.0,62.0,71.0,84.0,85.0,79.0,68.0,68.0,66.0,70.0,86.0,65.0,57.0,69.0,62.0,68.0,62.0,57.0,69.0,None,69.0,65.0,8.0,8.0,9.0,12.0,12.0,RM,72.0,3300000.0,63.0,2019
2855,251994,Tiago Esgaio,25,https://cdn.sofifa.com/players/251/994/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,71,74,FC Arouca,https://cdn.sofifa.com/teams/112513/30.png,2300000.0,8000.0,1881,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,SUB,31.0,2021-09-28,SC Braga,2022.0,175,156.555,54.0,49.0,62.0,66.0,45.0,64.0,61.0,64.0,62.0,69.0,71.0,66.0,66.0,72.0,72.0,68.0,89.0,81.0,51.0,57.0,75.0,70.0,58.0,64.0,61.0,71.0,None,74.0,72.0,11.0,5.0,7.0,10.0,14.0,RB,72.0,2200000.0,71.0,2021
2856,201505,David López,31,https://cdn.sofifa.com/players/201/505/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,77,77,RCD Espanyol de Barcelona,https://cdn.sofifa.com/teams/452/30.png,7000000.0,19000.0,1881,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),Yes,CDM,15.0,2016-08-26,None,2023.0,183,178.60500000000002,55.0,50.0,78.0,76.0,55.0,63.0,50.0,45.0,70.0,75.0,57.0,55.0,45.0,72.0,55.0,77.0,78.0,65.0,81.0,60.0,77.0,78.0,60.0,69.0,50.0,70.0,None,77.0,76.0,9.0,12.0,7.0,11.0,15.0,CB,77.0,14700000.0,78.0,2016
2857,34079,19 A. Cole,37,https://cdn.sofifa.com/players/034/079/19_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,70,70,Derby County,https://cdn.sofifa.com/teams/91/30.png,80000.0,15000.0,1881,Left,3.0,2.0,3.0,High/ Medium,Normal (170-185),Yes,SUB,26.0,2019-01-21,None,2019.0,176,145.53,73.0,40.0,61.0,70.0,57.0,70.0,69.0,46.0,70.0,72.0,64.0,63.0,74.0,70.0,75.0,66.0,73.0,62.0,66.0,48.0,77.0,67.0,65.0,70.0,58.0,75.0,70.0,67.0,71.0,14.0,7.0,14.0,6.0,6.0,CDM,69.0,380000.0,48.01940826906056,2019
2858,168609,21 Miranda,35,https://cdn.sofifa.com/players/168/609/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,80,80,Jiangsu FC,https://cdn.sofifa.com/teams/112162/30.png,5500000.0,18000.0,1881,Right,3.0,3.0,3.0,Medium/ Medium,Normal (185+),Yes,CB,13.0,2019-07-26,None,2021.0,186,176.4,48.0,43.0,79.0,83.0,51.0,67.0,32.0,39.0,74.0,76.0,62.0,68.0,60.0,76.0,63.0,70.0,83.0,66.0,80.0,41.0,82.0,82.0,52.0,61.0,49.0,77.0,None,81.0,80.0,12.0,6.0,10.0,13.0,12.0,CB,80.0,8500000.0,80.0,2019
2859,198749,J. Corona,30,https://cdn.sofifa.com/players/198/749/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,69,69,Houston Dynamo,https://cdn.sofifa.com/teams/698/30.png,1200000.0,4000.0,1881,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,14.0,2020-12-31,None,2022.0,178,158.76,58.0,56.0,67.0,72.0,59.0,69.0,64.0,59.0,68.0,70.0,68.0,68.0,69.0,66.0,68.0,67.0,68.0,76.0,70.0,57.0,64.0,66.0,54.0,60.0,61.0,68.0,None,69.0,67.0,9.0,7.0,7.0,14.0,16.0,CDM,69.0,1700000.0,68.0,2020
2860,188091,F. Gulbrandsen,28,https://cdn.sofifa.com/players/188/091/22_60.png,Norway,https://cdn.sofifa.com/flags/no.png,72,72,İstanbul Başakşehir FK,https://cdn.sofifa.com/teams/101014/30.png,2400000.0,28000.0,1881,Right,1.0,3.0,3.0,High/ High,Normal (170-185),No,SUB,22.0,2019-07-03,None,2022.0,175,174.195,62.0,71.0,61.0,67.0,67.0,73.0,68.0,53.0,51.0,73.0,87.0,86.0,85.0,69.0,83.0,77.0,89.0,81.0,74.0,67.0,71.0,38.0,74.0,56.0,59.0,62.0,None,29.0,19.0,15.0,6.0,9.0,7.0,15.0,ST,72.0,4800000.0,39.0,2019
2861,230420,Pietrson Mendes,25,https://cdn.sofifa.com/players/230/420/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,72,72,Bahia,https://cdn.sofifa.com/teams/1598/30.png,2600000.0,10000.0,1880,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,ST,9.0,2021-06-30,None,2024.0,173,141.12,76.0,66.0,56.0,76.0,72.0,72.0,77.0,76.0,63.0,75.0,75.0,84.0,80.0,67.0,84.0,74.0,56.0,68.0,43.0,68.0,45.0,47.0,68.0,68.0,68.0,76.0,None,51.0,44.0,11.0,13.0,13.0,9.0,7.0,LW,73.0,4900000.0,28.0,2021
2862,152554,G. Clichy,35,https://cdn.sofifa.com/players/152/554/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,76,76,Servette FC,https://cdn.sofifa.com/teams/324/30.png,2300000.0,13000.0,1880,Left,3.0,4.0,4.0,Medium/ Medium,Lean (170-185),Yes,LB,3.0,2020-12-02,None,2022.0,176,143.32500000000002,74.0,34.0,68.0,76.0,59.0,75.0,64.0,38.0,73.0,74.0,74.0,73.0,76.0,71.0,73.0,52.0,70.0,79.0,66.0,43.0,54.0,75.0,68.0,59.0,45.0,73.0,None,76.0,72.0,10.0,11.0,9.0,11.0,6.0,LB,76.0,3300000.0,72.0,2020
2863,197996,E. Larsson,29,https://cdn.sofifa.com/players/197/996/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,69,69,Malmö FF,https://cdn.sofifa.com/teams/320/30.png,1200000.0,4000.0,1880,Right,1.0,4.0,2.0,High/ Medium,Normal (170-185),No,RB,2.0,2018-01-01,None,2023.0,176,158.76,69.0,45.0,50.0,64.0,49.0,63.0,63.0,62.0,61.0,63.0,61.0,69.0,74.0,66.0,76.0,67.0,87.0,90.0,72.0,64.0,81.0,68.0,51.0,67.0,50.0,63.0,None,65.0,68.0,16.0,8.0,6.0,9.0,11.0,RB,69.0,1600000.0,65.0,2018
2864,221342,Pablo Maffeo,23,https://cdn.sofifa.com/players/221/342/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,82,RCD Mallorca,https://cdn.sofifa.com/teams/453/30.png,10500000.0,20000.0,1880,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),Yes,RB,15.0,2021-09-28,VfB Stuttgart,2022.0,172,154.35,73.0,53.0,67.0,72.0,21.0,72.0,71.0,34.0,63.0,74.0,87.0,83.0,76.0,63.0,80.0,57.0,60.0,74.0,70.0,52.0,64.0,69.0,67.0,64.0,37.0,62.0,None,75.0,73.0,10.0,7.0,14.0,12.0,15.0,RB,75.0,2200000.0,71.0,2021
2865,176553,21 S. Missiroli,34,https://cdn.sofifa.com/players/176/553/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,72,72,SPAL,https://cdn.sofifa.com/teams/112791/30.png,1100000.0,4000.0,1880,Right,2.0,3.0,3.0,Medium/ Medium,Lean (185+),No,SUB,7.0,2018-08-17,None,2023.0,191,169.785,69.0,65.0,61.0,75.0,67.0,72.0,68.0,60.0,71.0,74.0,57.0,55.0,59.0,75.0,34.0,69.0,60.0,68.0,58.0,60.0,63.0,73.0,74.0,72.0,64.0,76.0,None,70.0,65.0,5.0,13.0,14.0,12.0,14.0,CM,72.0,1800000.0,64.0,2018
2866,231108,S. Hefti,23,https://cdn.sofifa.com/players/231/108/22_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,74,80,BSC Young Boys,https://cdn.sofifa.com/teams/900/30.png,6000000.0,12000.0,1880,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),No,RB,36.0,2020-09-01,None,2024.0,183,176.4,69.0,38.0,66.0,68.0,53.0,61.0,56.0,43.0,64.0,68.0,75.0,75.0,72.0,70.0,66.0,70.0,84.0,90.0,77.0,52.0,72.0,68.0,52.0,59.0,47.0,65.0,None,73.0,74.0,11.0,12.0,12.0,6.0,8.0,RB,74.0,10200000.0,69.0,2020
2867,229148,Dalbert,27,https://cdn.sofifa.com/players/229/148/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,71,71,Cagliari,https://cdn.sofifa.com/teams/1842/30.png,2000000.0,47000.0,1880,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,LM,33.0,2021-09-28,Inter,2022.0,181,154.35,76.0,50.0,60.0,69.0,52.0,73.0,68.0,47.0,68.0,73.0,79.0,84.0,76.0,62.0,66.0,72.0,57.0,74.0,64.0,60.0,73.0,65.0,65.0,60.0,42.0,70.0,None,71.0,67.0,7.0,11.0,7.0,9.0,9.0,LM,71.0,2200000.0,64.0,2021
2868,227642,S. Adegbenro,25,https://cdn.sofifa.com/players/227/642/22_60.png,Nigeria,https://cdn.sofifa.com/flags/ng.png,71,72,IFK Norrköping,https://cdn.sofifa.com/teams/702/30.png,2300000.0,6000.0,1880,Right,1.0,4.0,4.0,High/ Medium,Normal (170-185),No,LW,9.0,2021-01-13,None,2022.0,178,165.375,61.0,67.0,68.0,60.0,59.0,74.0,61.0,63.0,51.0,73.0,90.0,90.0,91.0,65.0,92.0,67.0,83.0,76.0,75.0,66.0,64.0,26.0,72.0,66.0,59.0,71.0,None,44.0,23.0,15.0,6.0,15.0,7.0,12.0,ST,72.0,3000000.0,39.0,2021
2869,158138,21 A. Hunt,33,https://cdn.sofifa.com/players/158/138/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,71,71,Hamburger SV,https://cdn.sofifa.com/teams/28/30.png,1200000.0,10000.0,1880,Left,2.0,3.0,3.0,Medium/ Medium,Lean (170-185),Yes,RCM,14.0,2015-08-31,None,2021.0,183,160.965,66.0,70.0,55.0,72.0,68.0,75.0,78.0,76.0,70.0,75.0,64.0,58.0,74.0,67.0,73.0,69.0,63.0,55.0,63.0,68.0,55.0,58.0,68.0,75.0,79.0,72.0,None,38.0,34.0,15.0,12.0,7.0,16.0,15.0,CAM,71.0,1900000.0,49.0,2015
2870,179613,19 B. Sako,30,https://cdn.sofifa.com/players/179/613/19_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,71,71,Crystal Palace,https://cdn.sofifa.com/teams/1799/30.png,2200000.0,30000.0,1880,Left,1.0,3.0,3.0,High/ Low,Stocky (170-185),Yes,SUB,26.0,2019-01-27,None,2019.0,183,198.45000000000002,77.0,68.0,60.0,63.0,63.0,73.0,74.0,74.0,61.0,69.0,75.0,75.0,67.0,67.0,67.0,77.0,59.0,67.0,81.0,76.0,75.0,40.0,72.0,69.0,70.0,69.0,35.0,33.0,35.0,13.0,16.0,13.0,7.0,9.0,LM,71.0,4300000.0,48.01940826906056,2019
2871,237942,P. Estupiñán,23,https://cdn.sofifa.com/players/237/942/22_60.png,Ecuador,https://cdn.sofifa.com/flags/ec.png,79,85,Villarreal CF,https://cdn.sofifa.com/teams/483/30.png,26000000.0,29000.0,1880,Left,1.0,3.0,3.0,High/ Medium,Stocky (170-185),No,SUB,12.0,2020-09-16,None,2027.0,175,171.99,79.0,20.0,75.0,78.0,38.0,73.0,59.0,36.0,62.0,71.0,81.0,83.0,76.0,71.0,70.0,41.0,69.0,79.0,74.0,42.0,74.0,75.0,52.0,56.0,69.0,62.0,None,80.0,79.0,14.0,7.0,14.0,7.0,7.0,LB,79.0,59800000.0,69.0,2020
2872,221587,J. Lolley,28,https://cdn.sofifa.com/players/221/587/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,71,71,Nottingham Forest,https://cdn.sofifa.com/teams/14/30.png,1900000.0,31000.0,1880,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),Yes,SUB,23.0,2018-01-31,None,2023.0,178,158.76,69.0,64.0,47.0,66.0,65.0,74.0,71.0,69.0,63.0,73.0,84.0,80.0,88.0,69.0,73.0,72.0,56.0,71.0,48.0,76.0,54.0,45.0,60.0,66.0,67.0,66.0,None,54.0,41.0,15.0,16.0,10.0,9.0,14.0,RM,71.0,3600000.0,51.0,2018
2873,195020,D. Davis,30,https://cdn.sofifa.com/players/195/020/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,64,Shrewsbury Town,https://cdn.sofifa.com/teams/127/30.png,550000.0,3000.0,1880,Right,1.0,3.0,3.0,Medium/ High,Stocky (170-185),No,CM,16.0,2021-01-15,None,2022.0,177,180.81,63.0,58.0,64.0,66.0,54.0,64.0,59.0,58.0,65.0,66.0,74.0,74.0,70.0,64.0,77.0,70.0,74.0,75.0,79.0,60.0,86.0,62.0,57.0,62.0,47.0,63.0,None,65.0,64.0,8.0,7.0,7.0,10.0,8.0,CDM,67.0,963000.0,63.0,2021
2874,236547,J. Sýkora,27,https://cdn.sofifa.com/players/236/547/22_60.png,Czech Republic,https://cdn.sofifa.com/flags/cz.png,67,67,FC Viktoria Plzeň,https://cdn.sofifa.com/teams/110468/30.png,1100000.0,500.0,1880,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-),No,SUB,7.0,2020-08-24,None,2024.0,170,132.3,66.0,63.0,52.0,62.0,64.0,68.0,69.0,68.0,59.0,67.0,81.0,81.0,84.0,59.0,83.0,69.0,70.0,67.0,49.0,62.0,82.0,53.0,61.0,64.0,65.0,65.0,None,58.0,57.0,6.0,7.0,10.0,9.0,13.0,LM,67.0,2400000.0,52.0,2020
2875,186116,H. Lansbury,30,https://cdn.sofifa.com/players/186/116/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,67,67,Luton Town,https://cdn.sofifa.com/teams/1923/30.png,975000.0,5000.0,1880,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,RCM,23.0,2021-07-01,None,2022.0,183,187.425,66.0,65.0,47.0,70.0,57.0,65.0,69.0,70.0,70.0,69.0,53.0,52.0,69.0,65.0,64.0,70.0,63.0,52.0,75.0,69.0,81.0,66.0,66.0,70.0,71.0,71.0,None,60.0,62.0,11.0,16.0,15.0,14.0,13.0,CM,67.0,1800000.0,55.0,2021
2876,52498,19 M. Lehmann,35,https://cdn.sofifa.com/players/052/498/19_60.png,Germany,https://cdn.sofifa.com/flags/de.png,70,70,1. FC Köln,https://cdn.sofifa.com/teams/31/30.png,425000.0,8000.0,1880,Right,2.0,3.0,2.0,Medium/ High,Normal (170-185),No,SUB,33.0,2012-07-01,None,2019.0,179,165.375,64.0,58.0,64.0,69.0,56.0,61.0,69.0,69.0,68.0,67.0,34.0,32.0,63.0,69.0,65.0,71.0,75.0,70.0,71.0,66.0,72.0,73.0,58.0,67.0,76.0,68.0,69.0,69.0,69.0,12.0,14.0,16.0,11.0,13.0,CDM,69.0,638000.0,48.01940826906056,2012
2877,219990,V. Hoff,25,https://cdn.sofifa.com/players/219/990/22_60.png,Norway,https://cdn.sofifa.com/flags/no.png,69,73,Rosenborg BK,https://cdn.sofifa.com/teams/298/30.png,1900000.0,4000.0,1880,Right,1.0,3.0,3.0,Medium/ High,Lean (170-185),No,SUB,4.0,2021-03-15,None,2023.0,181,163.17000000000002,63.0,56.0,59.0,72.0,44.0,67.0,60.0,46.0,68.0,70.0,67.0,70.0,74.0,66.0,80.0,58.0,82.0,87.0,66.0,58.0,57.0,65.0,64.0,66.0,47.0,60.0,None,69.0,62.0,12.0,16.0,16.0,8.0,16.0,CM,71.0,2500000.0,69.0,2021
2878,204153,Y. Stark,30,https://cdn.sofifa.com/players/204/153/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,68,68,SG Dynamo Dresden,https://cdn.sofifa.com/teams/503/30.png,1000000.0,6000.0,1880,Right,1.0,4.0,2.0,High/ Medium,Normal (185+),No,CDM,5.0,2020-07-15,None,2022.0,185,178.60500000000002,63.0,56.0,69.0,67.0,57.0,62.0,59.0,60.0,63.0,65.0,54.0,54.0,67.0,66.0,65.0,77.0,80.0,80.0,76.0,73.0,78.0,63.0,57.0,62.0,62.0,72.0,None,69.0,66.0,8.0,7.0,14.0,8.0,7.0,CDM,68.0,1600000.0,66.0,2020
2879,224444,H. Belkebla,27,https://cdn.sofifa.com/players/224/444/22_60.png,Algeria,https://cdn.sofifa.com/flags/dz.png,75,77,Stade Brestois 29,https://cdn.sofifa.com/teams/378/30.png,6000000.0,17000.0,1880,Right,1.0,3.0,3.0,Medium/ High,Lean (170-185),No,LDM,7.0,2018-07-01,None,2023.0,177,149.94,62.0,41.0,55.0,77.0,47.0,73.0,56.0,64.0,76.0,73.0,64.0,57.0,61.0,71.0,71.0,61.0,49.0,89.0,66.0,51.0,77.0,68.0,61.0,70.0,55.0,69.0,None,75.0,73.0,8.0,14.0,16.0,14.0,15.0,CDM,76.0,12500000.0,70.0,2018
2880,252238,A. Velasco,18,https://cdn.sofifa.com/players/252/238/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,73,85,Club Atlético Independiente,https://cdn.sofifa.com/teams/110093/30.png,7000000.0,4000.0,1880,Right,1.0,3.0,4.0,High/ Medium,Lean (170-),Yes,LM,10.0,2018-07-01,None,2023.0,167,138.915,64.0,64.0,57.0,70.0,59.0,79.0,75.0,49.0,61.0,77.0,82.0,77.0,90.0,73.0,84.0,70.0,64.0,65.0,43.0,71.0,67.0,49.0,71.0,69.0,49.0,81.0,None,57.0,55.0,8.0,7.0,12.0,10.0,7.0,CAM,75.0,11900000.0,45.0,2018
2881,234087,C. Styles,21,https://cdn.sofifa.com/players/234/087/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,71,80,Barnsley,https://cdn.sofifa.com/teams/1932/30.png,4000000.0,17000.0,1880,Left,1.0,4.0,3.0,Medium/ Medium,Normal (170-),No,LWB,4.0,2018-08-06,None,2023.0,170,132.3,62.0,62.0,45.0,67.0,60.0,70.0,54.0,51.0,64.0,71.0,70.0,69.0,85.0,70.0,91.0,61.0,64.0,83.0,55.0,62.0,64.0,71.0,61.0,67.0,50.0,65.0,None,73.0,65.0,10.0,15.0,12.0,5.0,7.0,LWB,71.0,8199999.999999999,64.0,2018
2882,156616,F. Ribéry,38,https://cdn.sofifa.com/players/156/616/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,79,79,US Salernitana 1919,https://cdn.sofifa.com/teams/110373/30.png,6000000.0,41000.0,1880,Right,4.0,5.0,5.0,Medium/ Low,Normal (170-),Yes,CAM,7.0,2021-09-06,None,2022.0,170,158.76,74.0,71.0,41.0,85.0,79.0,87.0,83.0,81.0,82.0,89.0,69.0,69.0,74.0,69.0,87.0,79.0,33.0,54.0,55.0,68.0,51.0,33.0,79.0,81.0,78.0,81.0,None,25.0,26.0,15.0,6.0,9.0,7.0,10.0,CAM,80.0,10800000.0,31.0,2021
2883,177953,19 C. Chantôme,30,https://cdn.sofifa.com/players/177/953/19_60.png,France,https://cdn.sofifa.com/flags/fr.png,68,68,Red Star FC,https://cdn.sofifa.com/teams/111273/30.png,675000.0,3000.0,1880,Right,2.0,3.0,3.0,Medium/ High,Lean (170-185),Yes,SUB,26.0,2018-09-07,None,2021.0,179,154.35,70.0,60.0,66.0,71.0,59.0,67.0,68.0,70.0,70.0,73.0,47.0,49.0,66.0,65.0,69.0,68.0,70.0,61.0,70.0,65.0,70.0,63.0,66.0,67.0,57.0,69.0,67.0,65.0,63.0,10.0,9.0,15.0,12.0,12.0,CM,68.0,1200000.0,48.01940826906056,2018
2884,158810,G. İnler,37,https://cdn.sofifa.com/players/158/810/22_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,70,70,Adana Demirspor,https://cdn.sofifa.com/teams/101016/30.png,325000.0,7000.0,1880,Right,3.0,5.0,2.0,Medium/ Medium,Normal (170-185),Yes,SUB,88.0,2020-09-30,None,2022.0,183,176.4,68.0,56.0,64.0,75.0,70.0,70.0,71.0,68.0,76.0,72.0,41.0,38.0,54.0,62.0,61.0,82.0,61.0,60.0,73.0,76.0,66.0,67.0,61.0,67.0,72.0,74.0,None,72.0,63.0,11.0,14.0,6.0,10.0,5.0,CDM,70.0,650000.0,68.0,2020
2885,220621,S. Benrahma,25,https://cdn.sofifa.com/players/220/621/22_60.png,Algeria,https://cdn.sofifa.com/flags/dz.png,77,80,West Ham United,https://cdn.sofifa.com/teams/19/30.png,14000000.0,59000.0,1880,Right,1.0,4.0,4.0,High/ Medium,Normal (170-185),No,CAM,22.0,2021-01-29,None,2026.0,172,147.735,74.0,72.0,47.0,75.0,64.0,82.0,73.0,69.0,64.0,81.0,79.0,76.0,85.0,73.0,78.0,75.0,56.0,69.0,49.0,73.0,52.0,40.0,75.0,77.0,69.0,74.0,None,32.0,23.0,16.0,7.0,8.0,11.0,11.0,CAM,79.0,27700000.0,45.0,2021
2886,239482,Galeno,23,https://cdn.sofifa.com/players/239/482/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,77,84,SC Braga,https://cdn.sofifa.com/teams/1896/30.png,21000000.0,14000.0,1879,Right,1.0,3.0,4.0,High/ Medium,Lean (170-185),No,LM,90.0,2019-08-06,None,2026.0,179,136.71,66.0,68.0,41.0,68.0,59.0,85.0,73.0,70.0,53.0,80.0,92.0,91.0,84.0,77.0,73.0,75.0,65.0,82.0,64.0,72.0,52.0,41.0,76.0,69.0,59.0,85.0,None,35.0,29.0,13.0,6.0,13.0,11.0,15.0,RM,78.0,46200000.0,22.0,2019
2887,244973,M. Ruiz,20,https://cdn.sofifa.com/players/244/973/22_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,72,82,Club Tijuana,https://cdn.sofifa.com/teams/111678/30.png,5000000.0,12000.0,1879,Right,1.0,4.0,3.0,High/ Medium,Lean (170-185),No,SUB,6.0,2020-06-19,None,2023.0,180,149.94,64.0,63.0,60.0,75.0,60.0,71.0,69.0,63.0,75.0,75.0,70.0,66.0,66.0,69.0,72.0,67.0,69.0,76.0,64.0,65.0,58.0,59.0,70.0,73.0,55.0,68.0,None,62.0,45.0,14.0,14.0,6.0,8.0,7.0,CM,74.0,9500000.0,49.0,2020
2888,258683,I. Ilić,20,https://cdn.sofifa.com/players/258/683/22_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,72,82,Hellas Verona,https://cdn.sofifa.com/teams/206/30.png,5000000.0,14000.0,1879,Left,1.0,3.0,3.0,Medium/ Medium,Lean (185+),No,RCM,14.0,2021-08-12,None,2026.0,187,165.375,64.0,58.0,50.0,78.0,50.0,76.0,66.0,52.0,74.0,76.0,71.0,68.0,69.0,63.0,66.0,74.0,61.0,68.0,65.0,73.0,65.0,64.0,61.0,73.0,51.0,67.0,None,67.0,63.0,10.0,10.0,8.0,11.0,14.0,CAM,74.0,9500000.0,60.0,2021
2889,230084,L. Nmecha,22,https://cdn.sofifa.com/players/230/084/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,74,81,VfL Wolfsburg,https://cdn.sofifa.com/teams/175/30.png,8500000.0,43000.0,1879,Right,1.0,4.0,3.0,Medium/ Medium,Stocky (185+),Yes,SUB,10.0,2021-07-16,None,2025.0,185,176.4,58.0,73.0,63.0,71.0,66.0,76.0,58.0,48.0,58.0,78.0,78.0,86.0,72.0,73.0,63.0,76.0,79.0,80.0,79.0,68.0,71.0,36.0,72.0,68.0,81.0,71.0,None,33.0,27.0,9.0,11.0,11.0,8.0,6.0,ST,76.0,16200000.0,43.0,2021
2890,230243,Breno Bemposta,25,https://cdn.sofifa.com/players/230/243/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,70,70,Ceará Sporting Club,https://cdn.sofifa.com/teams/111059/30.png,1600000.0,7000.0,1879,Right,1.0,3.0,2.0,Medium/ Medium,Stocky (170-185),No,SUB,25.0,2021-07-07,None,2024.0,176,171.99,56.0,41.0,66.0,69.0,46.0,67.0,74.0,75.0,65.0,74.0,45.0,44.0,66.0,71.0,70.0,72.0,60.0,78.0,71.0,76.0,51.0,66.0,61.0,67.0,74.0,69.0,None,77.0,60.0,14.0,8.0,15.0,8.0,18.0,CDM,70.0,3000000.0,74.0,2021
2891,163925,A. Diamanti,38,https://cdn.sofifa.com/players/163/925/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,76,76,Western United FC,https://cdn.sofifa.com/teams/114023/30.png,2400000.0,3000.0,1879,Left,1.0,2.0,4.0,Medium/ Medium,Normal (170-185),No,CAM,23.0,2019-07-25,None,2022.0,180,165.375,77.0,64.0,54.0,80.0,74.0,81.0,77.0,80.0,74.0,82.0,62.0,55.0,75.0,68.0,69.0,81.0,48.0,65.0,66.0,78.0,60.0,30.0,77.0,77.0,77.0,74.0,None,32.0,28.0,14.0,7.0,10.0,14.0,11.0,CAM,76.0,3000000.0,32.0,2019
